Team Name,roster_person_fullName,roster_person_id,JSON_ValueString,JSON_Name6
Tampa Bay Lightning,Cameron Gaunce,8474611,50,hits
Tampa Bay Lightning,Cameron Gaunce,8474611,0,powerPlayGoals
Tampa Bay Lightning,Cameron Gaunce,8474611,0,powerPlayPoints
Tampa Bay Lightning,Cameron Gaunce,8474611,01:46,powerPlayTimeOnIce
Tampa Bay Lightning,Cameron Gaunce,8474611,413:26,evenTimeOnIce
Tampa Bay Lightning,Cameron Gaunce,8474611,43,penaltyMinutes
Tampa Bay Lightning,Cameron Gaunce,8474611,8.3,shotPct
Tampa Bay Lightning,Cameron Gaunce,8474611,0,gameWinningGoals
Tampa Bay Lightning,Cameron Gaunce,8474611,0,overTimeGoals
Tampa Bay Lightning,Cameron Gaunce,8474611,0,shortHandedGoals
Tampa Bay Lightning,Cameron Gaunce,8474611,0,shortHandedPoints
Tampa Bay Lightning,Cameron Gaunce,8474611,40:09,shortHandedTimeOnIce
Tampa Bay Lightning,Cameron Gaunce,8474611,22,blocked
Tampa Bay Lightning,Cameron Gaunce,8474611,3,plusMinus
Tampa Bay Lightning,Cameron Gaunce,8474611,6,points
Tampa Bay Lightning,Cameron Gaunce,8474611,637,shifts
Tampa Bay Lightning,Cameron Gaunce,8474611,13:00,timeOnIcePerGame
Tampa Bay Lightning,Cameron Gaunce,8474611,11:48,evenTimeOnIcePerGame
Tampa Bay Lightning,Cameron Gaunce,8474611,01:08,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Cameron Gaunce,8474611,00:03,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Tyler Johnson,8474870,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Tyler Johnson,8474870,careerRegularSeason,
Tampa Bay Lightning,Tyler Johnson,8474870,8912:46,timeOnIce
Tampa Bay Lightning,Tyler Johnson,8474870,184,assists
Tampa Bay Lightning,Tyler Johnson,8474870,152,goals
Tampa Bay Lightning,Tyler Johnson,8474870,168,pim
Tampa Bay Lightning,Tyler Johnson,8474870,1136,shots
Tampa Bay Lightning,Tyler Johnson,8474870,523,games
Tampa Bay Lightning,Tyler Johnson,8474870,384,hits
Tampa Bay Lightning,Tyler Johnson,8474870,27,powerPlayGoals
Tampa Bay Lightning,Tyler Johnson,8474870,83,powerPlayPoints
Tampa Bay Lightning,Tyler Johnson,8474870,1189:14,powerPlayTimeOnIce
Tampa Bay Lightning,Tyler Johnson,8474870,7070:28,evenTimeOnIce
Tampa Bay Lightning,Tyler Johnson,8474870,168,penaltyMinutes
Tampa Bay Lightning,Tyler Johnson,8474870,49.5,faceOffPct
Tampa Bay Lightning,Tyler Johnson,8474870,13.4,shotPct
Tampa Bay Lightning,Tyler Johnson,8474870,29,gameWinningGoals
Tampa Bay Lightning,Tyler Johnson,8474870,5,overTimeGoals
Tampa Bay Lightning,Tyler Johnson,8474870,8,shortHandedGoals
Tampa Bay Lightning,Tyler Johnson,8474870,9,shortHandedPoints
Tampa Bay Lightning,Tyler Johnson,8474870,653:04,shortHandedTimeOnIce
Tampa Bay Lightning,Tyler Johnson,8474870,226,blocked
Tampa Bay Lightning,Tyler Johnson,8474870,87,plusMinus
Tampa Bay Lightning,Tyler Johnson,8474870,336,points
Tampa Bay Lightning,Tyler Johnson,8474870,11455,shifts
Tampa Bay Lightning,Tyler Johnson,8474870,17:02,timeOnIcePerGame
Tampa Bay Lightning,Tyler Johnson,8474870,13:31,evenTimeOnIcePerGame
Tampa Bay Lightning,Tyler Johnson,8474870,01:14,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Tyler Johnson,8474870,02:16,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Victor Hedman,8475167,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Victor Hedman,8475167,careerRegularSeason,
Tampa Bay Lightning,Victor Hedman,8475167,17320:51,timeOnIce
Tampa Bay Lightning,Victor Hedman,8475167,364,assists
Tampa Bay Lightning,Victor Hedman,8475167,103,goals
Tampa Bay Lightning,Victor Hedman,8475167,556,pim
Tampa Bay Lightning,Victor Hedman,8475167,1509,shots
Tampa Bay Lightning,Victor Hedman,8475167,753,games
Tampa Bay Lightning,Victor Hedman,8475167,818,hits
Tampa Bay Lightning,Victor Hedman,8475167,18,powerPlayGoals
Tampa Bay Lightning,Victor Hedman,8475167,149,powerPlayPoints
Tampa Bay Lightning,Victor Hedman,8475167,1831:59,powerPlayTimeOnIce
Tampa Bay Lightning,Victor Hedman,8475167,13756:32,evenTimeOnIce
Tampa Bay Lightning,Victor Hedman,8475167,556,penaltyMinutes
Tampa Bay Lightning,Victor Hedman,8475167,33.3,faceOffPct
Tampa Bay Lightning,Victor Hedman,8475167,6.8,shotPct
Tampa Bay Lightning,Victor Hedman,8475167,16,gameWinningGoals
Tampa Bay Lightning,Victor Hedman,8475167,5,overTimeGoals
Tampa Bay Lightning,Victor Hedman,8475167,0,shortHandedGoals
Tampa Bay Lightning,Victor Hedman,8475167,11,shortHandedPoints
Tampa Bay Lightning,Victor Hedman,8475167,1732:20,shortHandedTimeOnIce
Tampa Bay Lightning,Victor Hedman,8475167,1155,blocked
Tampa Bay Lightning,Victor Hedman,8475167,113,plusMinus
Tampa Bay Lightning,Victor Hedman,8475167,467,points
Tampa Bay Lightning,Victor Hedman,8475167,20403,shifts
Tampa Bay Lightning,Victor Hedman,8475167,23:00,timeOnIcePerGame
Tampa Bay Lightning,Victor Hedman,8475167,18:16,evenTimeOnIcePerGame
Tampa Bay Lightning,Victor Hedman,8475167,02:18,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Victor Hedman,8475167,02:25,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Ondrej Palat,8476292,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Ondrej Palat,8476292,careerRegularSeason,
Tampa Bay Lightning,Ondrej Palat,8476292,8337:34,timeOnIce
Tampa Bay Lightning,Ondrej Palat,8476292,216,assists
Tampa Bay Lightning,Ondrej Palat,8476292,107,goals
Tampa Bay Lightning,Ondrej Palat,8476292,149,pim
Tampa Bay Lightning,Ondrej Palat,8476292,917,shots
Tampa Bay Lightning,Ondrej Palat,8476292,485,games
Tampa Bay Lightning,Ondrej Palat,8476292,850,hits
Tampa Bay Lightning,Ondrej Palat,8476292,21,powerPlayGoals
Tampa Bay Lightning,Ondrej Palat,8476292,68,powerPlayPoints
Tampa Bay Lightning,Ondrej Palat,8476292,1015:42,powerPlayTimeOnIce
Tampa Bay Lightning,Ondrej Palat,8476292,6668:39,evenTimeOnIce
Tampa Bay Lightning,Ondrej Palat,8476292,149,penaltyMinutes
Tampa Bay Lightning,Ondrej Palat,8476292,22.7,faceOffPct
Tampa Bay Lightning,Ondrej Palat,8476292,11.7,shotPct
Tampa Bay Lightning,Ondrej Palat,8476292,19,gameWinningGoals
Tampa Bay Lightning,Ondrej Palat,8476292,2,overTimeGoals
Tampa Bay Lightning,Ondrej Palat,8476292,7,shortHandedGoals
Tampa Bay Lightning,Ondrej Palat,8476292,11,shortHandedPoints
Tampa Bay Lightning,Ondrej Palat,8476292,653:13,shortHandedTimeOnIce
Tampa Bay Lightning,Ondrej Palat,8476292,356,blocked
Tampa Bay Lightning,Ondrej Palat,8476292,132,plusMinus
Tampa Bay Lightning,Ondrej Palat,8476292,323,points
Tampa Bay Lightning,Ondrej Palat,8476292,10689,shifts
Tampa Bay Lightning,Ondrej Palat,8476292,17:11,timeOnIcePerGame
Tampa Bay Lightning,Ondrej Palat,8476292,13:44,evenTimeOnIcePerGame
Tampa Bay Lightning,Ondrej Palat,8476292,01:20,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Ondrej Palat,8476292,02:05,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Nikita Kucherov,8476453,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Nikita Kucherov,8476453,careerRegularSeason,
Tampa Bay Lightning,Nikita Kucherov,8476453,9033:00,timeOnIce
Tampa Bay Lightning,Nikita Kucherov,8476453,318,assists
Tampa Bay Lightning,Nikita Kucherov,8476453,216,goals
Tampa Bay Lightning,Nikita Kucherov,8476453,253,pim
Tampa Bay Lightning,Nikita Kucherov,8476453,1449,shots
Tampa Bay Lightning,Nikita Kucherov,8476453,504,games
Tampa Bay Lightning,Nikita Kucherov,8476453,279,hits
Tampa Bay Lightning,Nikita Kucherov,8476453,58,powerPlayGoals
Tampa Bay Lightning,Nikita Kucherov,8476453,181,powerPlayPoints
Tampa Bay Lightning,Nikita Kucherov,8476453,1528:25,powerPlayTimeOnIce
Tampa Bay Lightning,Nikita Kucherov,8476453,7494:09,evenTimeOnIce
Tampa Bay Lightning,Nikita Kucherov,8476453,253,penaltyMinutes
Tampa Bay Lightning,Nikita Kucherov,8476453,30.8,faceOffPct
Tampa Bay Lightning,Nikita Kucherov,8476453,14.9,shotPct
Tampa Bay Lightning,Nikita Kucherov,8476453,36,gameWinningGoals
Tampa Bay Lightning,Nikita Kucherov,8476453,4,overTimeGoals
Tampa Bay Lightning,Nikita Kucherov,8476453,0,shortHandedGoals
Tampa Bay Lightning,Nikita Kucherov,8476453,0,shortHandedPoints
Tampa Bay Lightning,Nikita Kucherov,8476453,10:26,shortHandedTimeOnIce
Tampa Bay Lightning,Nikita Kucherov,8476453,158,blocked
Tampa Bay Lightning,Nikita Kucherov,8476453,130,plusMinus
Tampa Bay Lightning,Nikita Kucherov,8476453,534,points
Tampa Bay Lightning,Nikita Kucherov,8476453,10656,shifts
Tampa Bay Lightning,Nikita Kucherov,8476453,17:55,timeOnIcePerGame
Tampa Bay Lightning,Nikita Kucherov,8476453,14:52,evenTimeOnIcePerGame
Tampa Bay Lightning,Nikita Kucherov,8476453,00:01,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Nikita Kucherov,8476453,03:01,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Yanni Gourde,8476826,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Yanni Gourde,8476826,careerRegularSeason,
Tampa Bay Lightning,Yanni Gourde,8476826,3745:23,timeOnIce
Tampa Bay Lightning,Yanni Gourde,8476826,83,assists
Tampa Bay Lightning,Yanni Gourde,8476826,61,goals
Tampa Bay Lightning,Yanni Gourde,8476826,164,pim
Tampa Bay Lightning,Yanni Gourde,8476826,398,shots
Tampa Bay Lightning,Yanni Gourde,8476826,243,games
Tampa Bay Lightning,Yanni Gourde,8476826,220,hits
Tampa Bay Lightning,Yanni Gourde,8476826,13,powerPlayGoals
Tampa Bay Lightning,Yanni Gourde,8476826,27,powerPlayPoints
Tampa Bay Lightning,Yanni Gourde,8476826,323:44,powerPlayTimeOnIce
Tampa Bay Lightning,Yanni Gourde,8476826,3083:50,evenTimeOnIce
Tampa Bay Lightning,Yanni Gourde,8476826,164,penaltyMinutes
Tampa Bay Lightning,Yanni Gourde,8476826,47,faceOffPct
Tampa Bay Lightning,Yanni Gourde,8476826,15.3,shotPct
Tampa Bay Lightning,Yanni Gourde,8476826,16,gameWinningGoals
Tampa Bay Lightning,Yanni Gourde,8476826,4,overTimeGoals
Tampa Bay Lightning,Yanni Gourde,8476826,4,shortHandedGoals
Tampa Bay Lightning,Yanni Gourde,8476826,6,shortHandedPoints
Tampa Bay Lightning,Yanni Gourde,8476826,337:49,shortHandedTimeOnIce
Tampa Bay Lightning,Yanni Gourde,8476826,93,blocked
Tampa Bay Lightning,Yanni Gourde,8476826,37,plusMinus
Tampa Bay Lightning,Yanni Gourde,8476826,144,points
Tampa Bay Lightning,Yanni Gourde,8476826,4838,shifts
Tampa Bay Lightning,Yanni Gourde,8476826,15:24,timeOnIcePerGame
Tampa Bay Lightning,Yanni Gourde,8476826,12:41,evenTimeOnIcePerGame
Tampa Bay Lightning,Yanni Gourde,8476826,01:23,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Yanni Gourde,8476826,01:19,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Cedric Paquette,8476975,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Cedric Paquette,8476975,careerRegularSeason,
Tampa Bay Lightning,Cedric Paquette,8476975,4492:06,timeOnIce
Tampa Bay Lightning,Cedric Paquette,8476975,36,assists
Tampa Bay Lightning,Cedric Paquette,8476975,46,goals
Tampa Bay Lightning,Cedric Paquette,8476975,333,pim
Tampa Bay Lightning,Cedric Paquette,8476975,429,shots
Tampa Bay Lightning,Cedric Paquette,8476975,367,games
Tampa Bay Lightning,Cedric Paquette,8476975,945,hits
Tampa Bay Lightning,Cedric Paquette,8476975,0,powerPlayGoals
Tampa Bay Lightning,Cedric Paquette,8476975,1,powerPlayPoints
Tampa Bay Lightning,Cedric Paquette,8476975,28:32,powerPlayTimeOnIce
Tampa Bay Lightning,Cedric Paquette,8476975,3873:51,evenTimeOnIce
Tampa Bay Lightning,Cedric Paquette,8476975,333,penaltyMinutes
Tampa Bay Lightning,Cedric Paquette,8476975,49.5,faceOffPct
Tampa Bay Lightning,Cedric Paquette,8476975,10.7,shotPct
Tampa Bay Lightning,Cedric Paquette,8476975,7,gameWinningGoals
Tampa Bay Lightning,Cedric Paquette,8476975,0,overTimeGoals
Tampa Bay Lightning,Cedric Paquette,8476975,6,shortHandedGoals
Tampa Bay Lightning,Cedric Paquette,8476975,6,shortHandedPoints
Tampa Bay Lightning,Cedric Paquette,8476975,589:43,shortHandedTimeOnIce
Tampa Bay Lightning,Cedric Paquette,8476975,269,blocked
Tampa Bay Lightning,Cedric Paquette,8476975,-4,plusMinus
Tampa Bay Lightning,Cedric Paquette,8476975,82,points
Tampa Bay Lightning,Cedric Paquette,8476975,6280,shifts
Tampa Bay Lightning,Cedric Paquette,8476975,12:14,timeOnIcePerGame
Tampa Bay Lightning,Cedric Paquette,8476975,10:33,evenTimeOnIcePerGame
Tampa Bay Lightning,Cedric Paquette,8476975,01:36,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Cedric Paquette,8476975,00:04,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,careerRegularSeason,
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,14631:23,timeOnIce
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,18,ot
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,20,shutouts
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,156,wins
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,68,losses
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,7058,saves
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,1065,powerPlaySaves
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,202,shortHandedSaves
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,5791,evenSaves
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,214,shortHandedShots
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,6258,evenShots
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,1203,powerPlayShots
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,0.919609,savePercentage
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,2.53018,goalAgainstAverage
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,252,games
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,242,gamesStarted
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,7675,shotsAgainst
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,617,goalsAgainst
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,58:03,timeOnIcePerGame
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,88.5286783042394,powerPlaySavePercentage
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,94.392523364486,shortHandedSavePercentage
Tampa Bay Lightning,Andrei Vasilevskiy,8476883,92.5375519335251,evenStrengthSavePercentage
Tampa Bay Lightning,Carter Verhaeghe,8477409,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Carter Verhaeghe,8477409,careerRegularSeason,
Tampa Bay Lightning,Carter Verhaeghe,8477409,433:39,timeOnIce
Tampa Bay Lightning,Carter Verhaeghe,8477409,4,assists
Tampa Bay Lightning,Carter Verhaeghe,8477409,8,goals
Tampa Bay Lightning,Carter Verhaeghe,8477409,8,pim
Tampa Bay Lightning,Carter Verhaeghe,8477409,52,shots
Tampa Bay Lightning,Carter Verhaeghe,8477409,46,games
Tampa Bay Lightning,Carter Verhaeghe,8477409,27,hits
Tampa Bay Lightning,Carter Verhaeghe,8477409,1,powerPlayGoals
Tampa Bay Lightning,Carter Verhaeghe,8477409,1,powerPlayPoints
Tampa Bay Lightning,Carter Verhaeghe,8477409,11:52,powerPlayTimeOnIce
Tampa Bay Lightning,Carter Verhaeghe,8477409,420:28,evenTimeOnIce
Tampa Bay Lightning,Carter Verhaeghe,8477409,8,penaltyMinutes
Tampa Bay Lightning,Carter Verhaeghe,8477409,45.2,faceOffPct
Tampa Bay Lightning,Carter Verhaeghe,8477409,15.4,shotPct
Tampa Bay Lightning,Carter Verhaeghe,8477409,1,gameWinningGoals
Tampa Bay Lightning,Carter Verhaeghe,8477409,0,overTimeGoals
Tampa Bay Lightning,Carter Verhaeghe,8477409,0,shortHandedGoals
Tampa Bay Lightning,Carter Verhaeghe,8477409,0,shortHandedPoints
Tampa Bay Lightning,Carter Verhaeghe,8477409,01:19,shortHandedTimeOnIce
Tampa Bay Lightning,Carter Verhaeghe,8477409,6,blocked
Tampa Bay Lightning,Carter Verhaeghe,8477409,-8,plusMinus
Tampa Bay Lightning,Carter Verhaeghe,8477409,12,points
Tampa Bay Lightning,Carter Verhaeghe,8477409,620,shifts
Tampa Bay Lightning,Carter Verhaeghe,8477409,09:25,timeOnIcePerGame
Tampa Bay Lightning,Carter Verhaeghe,8477409,09:08,evenTimeOnIcePerGame
Tampa Bay Lightning,Carter Verhaeghe,8477409,00:01,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Carter Verhaeghe,8477409,00:15,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Brayden Point,8478010,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Brayden Point,8478010,careerRegularSeason,
Tampa Bay Lightning,Brayden Point,8478010,5319:25,timeOnIce
Tampa Bay Lightning,Brayden Point,8478010,142,assists
Tampa Bay Lightning,Brayden Point,8478010,112,goals
Tampa Bay Lightning,Brayden Point,8478010,77,pim
Tampa Bay Lightning,Brayden Point,8478010,653,shots
Tampa Bay Lightning,Brayden Point,8478010,285,games
Tampa Bay Lightning,Brayden Point,8478010,116,hits
Tampa Bay Lightning,Brayden Point,8478010,37,powerPlayGoals
Tampa Bay Lightning,Brayden Point,8478010,69,powerPlayPoints
Tampa Bay Lightning,Brayden Point,8478010,807:31,powerPlayTimeOnIce
Tampa Bay Lightning,Brayden Point,8478010,4318:18,evenTimeOnIce
Tampa Bay Lightning,Brayden Point,8478010,77,penaltyMinutes
Tampa Bay Lightning,Brayden Point,8478010,48.6,faceOffPct
Tampa Bay Lightning,Brayden Point,8478010,17.2,shotPct
Tampa Bay Lightning,Brayden Point,8478010,25,gameWinningGoals
Tampa Bay Lightning,Brayden Point,8478010,6,overTimeGoals
Tampa Bay Lightning,Brayden Point,8478010,3,shortHandedGoals
Tampa Bay Lightning,Brayden Point,8478010,5,shortHandedPoints
Tampa Bay Lightning,Brayden Point,8478010,193:36,shortHandedTimeOnIce
Tampa Bay Lightning,Brayden Point,8478010,155,blocked
Tampa Bay Lightning,Brayden Point,8478010,77,plusMinus
Tampa Bay Lightning,Brayden Point,8478010,254,points
Tampa Bay Lightning,Brayden Point,8478010,6370,shifts
Tampa Bay Lightning,Brayden Point,8478010,18:39,timeOnIcePerGame
Tampa Bay Lightning,Brayden Point,8478010,15:09,evenTimeOnIcePerGame
Tampa Bay Lightning,Brayden Point,8478010,00:40,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Brayden Point,8478010,02:50,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Erik Cernak,8478416,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Erik Cernak,8478416,careerRegularSeason,
Tampa Bay Lightning,Erik Cernak,8478416,2178:07,timeOnIce
Tampa Bay Lightning,Erik Cernak,8478416,17,assists
Tampa Bay Lightning,Erik Cernak,8478416,10,goals
Tampa Bay Lightning,Erik Cernak,8478416,97,pim
Tampa Bay Lightning,Erik Cernak,8478416,221,shots
Tampa Bay Lightning,Erik Cernak,8478416,114,games
Tampa Bay Lightning,Erik Cernak,8478416,338,hits
Tampa Bay Lightning,Erik Cernak,8478416,1,powerPlayGoals
Tampa Bay Lightning,Erik Cernak,8478416,1,powerPlayPoints
Tampa Bay Lightning,Erik Cernak,8478416,13:21,powerPlayTimeOnIce
Tampa Bay Lightning,Erik Cernak,8478416,1860:38,evenTimeOnIce
Tampa Bay Lightning,Erik Cernak,8478416,97,penaltyMinutes
Tampa Bay Lightning,Erik Cernak,8478416,4.5,shotPct
Tampa Bay Lightning,Erik Cernak,8478416,2,gameWinningGoals
Tampa Bay Lightning,Erik Cernak,8478416,0,overTimeGoals
Tampa Bay Lightning,Erik Cernak,8478416,0,shortHandedGoals
Tampa Bay Lightning,Erik Cernak,8478416,0,shortHandedPoints
Tampa Bay Lightning,Erik Cernak,8478416,304:08,shortHandedTimeOnIce
Tampa Bay Lightning,Erik Cernak,8478416,161,blocked
Tampa Bay Lightning,Erik Cernak,8478416,32,plusMinus
Tampa Bay Lightning,Erik Cernak,8478416,27,points
Tampa Bay Lightning,Erik Cernak,8478416,2711,shifts
Tampa Bay Lightning,Erik Cernak,8478416,19:06,timeOnIcePerGame
Tampa Bay Lightning,Erik Cernak,8478416,16:19,evenTimeOnIcePerGame
Tampa Bay Lightning,Erik Cernak,8478416,02:40,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Erik Cernak,8478416,00:07,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Mathieu Joseph,8478472,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Mathieu Joseph,8478472,careerRegularSeason,
Tampa Bay Lightning,Mathieu Joseph,8478472,1221:24,timeOnIce
Tampa Bay Lightning,Mathieu Joseph,8478472,16,assists
Tampa Bay Lightning,Mathieu Joseph,8478472,17,goals
Tampa Bay Lightning,Mathieu Joseph,8478472,42,pim
Tampa Bay Lightning,Mathieu Joseph,8478472,130,shots
Tampa Bay Lightning,Mathieu Joseph,8478472,107,games
Tampa Bay Lightning,Mathieu Joseph,8478472,176,hits
Tampa Bay Lightning,Mathieu Joseph,8478472,0,powerPlayGoals
Tampa Bay Lightning,Mathieu Joseph,8478472,0,powerPlayPoints
Tampa Bay Lightning,Mathieu Joseph,8478472,18:01,powerPlayTimeOnIce
Tampa Bay Lightning,Mathieu Joseph,8478472,1126:23,evenTimeOnIce
Tampa Bay Lightning,Mathieu Joseph,8478472,42,penaltyMinutes
Tampa Bay Lightning,Mathieu Joseph,8478472,29.2,faceOffPct
Tampa Bay Lightning,Mathieu Joseph,8478472,13.1,shotPct
Tampa Bay Lightning,Mathieu Joseph,8478472,1,gameWinningGoals
Tampa Bay Lightning,Mathieu Joseph,8478472,0,overTimeGoals
Tampa Bay Lightning,Mathieu Joseph,8478472,0,shortHandedGoals
Tampa Bay Lightning,Mathieu Joseph,8478472,3,shortHandedPoints
Tampa Bay Lightning,Mathieu Joseph,8478472,77:00,shortHandedTimeOnIce
Tampa Bay Lightning,Mathieu Joseph,8478472,24,blocked
Tampa Bay Lightning,Mathieu Joseph,8478472,3,plusMinus
Tampa Bay Lightning,Mathieu Joseph,8478472,33,points
Tampa Bay Lightning,Mathieu Joseph,8478472,1748,shifts
Tampa Bay Lightning,Mathieu Joseph,8478472,11:24,timeOnIcePerGame
Tampa Bay Lightning,Mathieu Joseph,8478472,10:31,evenTimeOnIcePerGame
Tampa Bay Lightning,Mathieu Joseph,8478472,00:43,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Mathieu Joseph,8478472,00:10,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Mitchell Stephens,8478477,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Mitchell Stephens,8478477,careerRegularSeason,
Tampa Bay Lightning,Mitchell Stephens,8478477,329:23,timeOnIce
Tampa Bay Lightning,Mitchell Stephens,8478477,3,assists
Tampa Bay Lightning,Mitchell Stephens,8478477,2,goals
Tampa Bay Lightning,Mitchell Stephens,8478477,8,pim
Tampa Bay Lightning,Mitchell Stephens,8478477,37,shots
Tampa Bay Lightning,Mitchell Stephens,8478477,31,games
Tampa Bay Lightning,Mitchell Stephens,8478477,27,hits
Tampa Bay Lightning,Mitchell Stephens,8478477,0,powerPlayGoals
Tampa Bay Lightning,Mitchell Stephens,8478477,0,powerPlayPoints
Tampa Bay Lightning,Mitchell Stephens,8478477,02:13,powerPlayTimeOnIce
Tampa Bay Lightning,Mitchell Stephens,8478477,296:17,evenTimeOnIce
Tampa Bay Lightning,Mitchell Stephens,8478477,8,penaltyMinutes
Tampa Bay Lightning,Mitchell Stephens,8478477,55.5,faceOffPct
Tampa Bay Lightning,Mitchell Stephens,8478477,5.4,shotPct
Tampa Bay Lightning,Mitchell Stephens,8478477,0,gameWinningGoals
Tampa Bay Lightning,Mitchell Stephens,8478477,0,overTimeGoals
Tampa Bay Lightning,Mitchell Stephens,8478477,0,shortHandedGoals
Tampa Bay Lightning,Mitchell Stephens,8478477,0,shortHandedPoints
Tampa Bay Lightning,Mitchell Stephens,8478477,30:53,shortHandedTimeOnIce
Tampa Bay Lightning,Mitchell Stephens,8478477,7,blocked
Tampa Bay Lightning,Mitchell Stephens,8478477,-6,plusMinus
Tampa Bay Lightning,Mitchell Stephens,8478477,5,points
Tampa Bay Lightning,Mitchell Stephens,8478477,514,shifts
Tampa Bay Lightning,Mitchell Stephens,8478477,10:37,timeOnIcePerGame
Tampa Bay Lightning,Mitchell Stephens,8478477,09:33,evenTimeOnIcePerGame
Tampa Bay Lightning,Mitchell Stephens,8478477,00:59,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Mitchell Stephens,8478477,00:04,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Anthony Cirelli,8478519,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Anthony Cirelli,8478519,careerRegularSeason,
Tampa Bay Lightning,Anthony Cirelli,8478519,2498:11,timeOnIce
Tampa Bay Lightning,Anthony Cirelli,8478519,51,assists
