gameID,teamid1,teamID2,main_title,title,blurb,description,FLASH_192K_320X180,FLASH_450K_400X224,FLASH_1200K_640X360,FLASH_1800K_960X540,HTTP_CLOUD_MOBILE,HTTP_CLOUD_TABLET,HTTP_CLOUD_TABLET_60,HTTP_CLOUD_WIRED,HTTP_CLOUD_WIRED_60,HTTP_CLOUD_WIRED_WEB,FLASH_450K_384x216,FLASH_1800K_896x504
2019020018,1,7,Recap,"Recap: NJD 2, BUF 7","Olofsson, Reinhart each score twice as Sabres roll",Victor Olofsson and Sam Reinhart each scored a pair of goals to lead the Sabres to a 7-2 win against the Devils in their home opener,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/7fbaa6a7-6680-4696-a000-c88288488914/1570329115933/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/7fbaa6a7-6680-4696-a000-c88288488914/1570329115933/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/7fbaa6a7-6680-4696-a000-c88288488914/1570329115933/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/7fbaa6a7-6680-4696-a000-c88288488914/1570329115933/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7fbaa6a7-6680-4696-a000-c88288488914/1570329115929/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7fbaa6a7-6680-4696-a000-c88288488914/1570329115929/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7fbaa6a7-6680-4696-a000-c88288488914/1570329115929/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7fbaa6a7-6680-4696-a000-c88288488914/1570329115929/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7fbaa6a7-6680-4696-a000-c88288488914/1570329115929/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7fbaa6a7-6680-4696-a000-c88288488914/1570329115929/master_wired_web.m3u8,"",""
2019020019,8,10,Extended Highlights,MTL @ TOR,Condensed Game: Canadiens @ Maple Leafs,Extended highlights of the Montreal Canadiens at the Toronto Maple Leafs,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/d9dbf41d-7bef-4a9e-871a-62ddf56047c4/1570335058208/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/d9dbf41d-7bef-4a9e-871a-62ddf56047c4/1570335058208/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/d9dbf41d-7bef-4a9e-871a-62ddf56047c4/1570335058208/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/d9dbf41d-7bef-4a9e-871a-62ddf56047c4/1570335058208/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/d9dbf41d-7bef-4a9e-871a-62ddf56047c4/1570335058199/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/d9dbf41d-7bef-4a9e-871a-62ddf56047c4/1570335058199/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/d9dbf41d-7bef-4a9e-871a-62ddf56047c4/1570335058199/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/d9dbf41d-7bef-4a9e-871a-62ddf56047c4/1570335058199/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/d9dbf41d-7bef-4a9e-871a-62ddf56047c4/1570335058199/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/d9dbf41d-7bef-4a9e-871a-62ddf56047c4/1570335058199/master_wired_web.m3u8,"",""
2019020019,8,10,Recap,"Recap: MTL 6, TOR 5 - F/SO","Canadiens rally in 3rd, top Maple Leafs in SO","Paul Byron scored the lone shootout goal as the Canadiens overcame a three-goal deficit in the 3rd period to defeat the Maple Leafs, 6-5",http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/7ae403c7-df07-41d2-b855-7da856059101/1570334485076/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/7ae403c7-df07-41d2-b855-7da856059101/1570334485076/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/7ae403c7-df07-41d2-b855-7da856059101/1570334485076/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/7ae403c7-df07-41d2-b855-7da856059101/1570334485076/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7ae403c7-df07-41d2-b855-7da856059101/1570334485072/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7ae403c7-df07-41d2-b855-7da856059101/1570334485072/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7ae403c7-df07-41d2-b855-7da856059101/1570334485072/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7ae403c7-df07-41d2-b855-7da856059101/1570334485072/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7ae403c7-df07-41d2-b855-7da856059101/1570334485072/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/7ae403c7-df07-41d2-b855-7da856059101/1570334485072/master_wired_web.m3u8,"",""
2019020020,9,3,Extended Highlights,NYR @ OTT,Condensed Game: Rangers @ Senators,Extended highlights of the New York Rangers at the Ottawa Senators,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/10b79a22-e931-4f12-bc27-8c6757ba7a59/1570331988172/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/10b79a22-e931-4f12-bc27-8c6757ba7a59/1570331988172/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/10b79a22-e931-4f12-bc27-8c6757ba7a59/1570331988172/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/10b79a22-e931-4f12-bc27-8c6757ba7a59/1570331988172/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/10b79a22-e931-4f12-bc27-8c6757ba7a59/1570331988168/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/10b79a22-e931-4f12-bc27-8c6757ba7a59/1570331988168/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/10b79a22-e931-4f12-bc27-8c6757ba7a59/1570331988168/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/10b79a22-e931-4f12-bc27-8c6757ba7a59/1570331988168/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/10b79a22-e931-4f12-bc27-8c6757ba7a59/1570331988168/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/10b79a22-e931-4f12-bc27-8c6757ba7a59/1570331988168/master_wired_web.m3u8,"",""
2019020020,9,3,Recap,"Recap: NYR 4, OTT 1","Zibanejad's hat trick powers Rangers past Senators",Mika Zibanejad registered a hat trick and added an assist to lead the Rangers to a 4-1 win against the Senators,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/b3000d06-84c4-4a74-95e1-e203c2b14e59/1570330986021/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/b3000d06-84c4-4a74-95e1-e203c2b14e59/1570330986021/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/b3000d06-84c4-4a74-95e1-e203c2b14e59/1570330986021/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/b3000d06-84c4-4a74-95e1-e203c2b14e59/1570330986021/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/b3000d06-84c4-4a74-95e1-e203c2b14e59/1570330986016/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/b3000d06-84c4-4a74-95e1-e203c2b14e59/1570330986016/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/b3000d06-84c4-4a74-95e1-e203c2b14e59/1570330986016/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/b3000d06-84c4-4a74-95e1-e203c2b14e59/1570330986016/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/b3000d06-84c4-4a74-95e1-e203c2b14e59/1570330986016/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/b3000d06-84c4-4a74-95e1-e203c2b14e59/1570330986016/master_wired_web.m3u8,"",""
2019020021,14,13,Extended Highlights,TBL @ FLA,Condensed Game: Lightning @ Panthers,Extended highlights of the Tampa Bay Lightning at the Florida Panthers,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/392d4b09-602b-4042-a369-edbb621f78c1/1570330042344/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/392d4b09-602b-4042-a369-edbb621f78c1/1570330042344/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/392d4b09-602b-4042-a369-edbb621f78c1/1570330042344/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/392d4b09-602b-4042-a369-edbb621f78c1/1570330042344/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/392d4b09-602b-4042-a369-edbb621f78c1/1570330042339/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/392d4b09-602b-4042-a369-edbb621f78c1/1570330042339/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/392d4b09-602b-4042-a369-edbb621f78c1/1570330042339/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/392d4b09-602b-4042-a369-edbb621f78c1/1570330042339/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/392d4b09-602b-4042-a369-edbb621f78c1/1570330042339/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/392d4b09-602b-4042-a369-edbb621f78c1/1570330042339/master_wired_web.m3u8,"",""
2019020021,14,13,Recap,"Recap: TBL 3, FLA 4","Hoffman, Panthers power past Lightning",Mike Hoffman recorded a hat trick and Sergei Borovsky made 32 saves to power the Panthers to a 4-3 win against the Lightning,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/00bfdf67-5b94-4907-9f79-1e653915829f/1570329645319/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/00bfdf67-5b94-4907-9f79-1e653915829f/1570329645319/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/00bfdf67-5b94-4907-9f79-1e653915829f/1570329645319/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/00bfdf67-5b94-4907-9f79-1e653915829f/1570329645319/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/00bfdf67-5b94-4907-9f79-1e653915829f/1570329645314/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/00bfdf67-5b94-4907-9f79-1e653915829f/1570329645314/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/00bfdf67-5b94-4907-9f79-1e653915829f/1570329645314/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/00bfdf67-5b94-4907-9f79-1e653915829f/1570329645314/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/00bfdf67-5b94-4907-9f79-1e653915829f/1570329645314/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/00bfdf67-5b94-4907-9f79-1e653915829f/1570329645314/master_wired_web.m3u8,"",""
2019020022,5,29,Extended Highlights,CBJ @ PIT,Condensed Game: Blue Jackets @ Penguins,Extended highlights of the Columbus Blue Jackets at the Pittsburgh Penguins,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/4b518416-083e-4c0d-9690-5996ef22cd9c/1570330475129/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/4b518416-083e-4c0d-9690-5996ef22cd9c/1570330475129/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/4b518416-083e-4c0d-9690-5996ef22cd9c/1570330475129/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/4b518416-083e-4c0d-9690-5996ef22cd9c/1570330475129/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/4b518416-083e-4c0d-9690-5996ef22cd9c/1570330475124/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/4b518416-083e-4c0d-9690-5996ef22cd9c/1570330475124/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/4b518416-083e-4c0d-9690-5996ef22cd9c/1570330475124/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/4b518416-083e-4c0d-9690-5996ef22cd9c/1570330475124/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/4b518416-083e-4c0d-9690-5996ef22cd9c/1570330475124/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/4b518416-083e-4c0d-9690-5996ef22cd9c/1570330475124/master_wired_web.m3u8,"",""
2019020022,5,29,Recap,"Recap: CBJ 2, PIT 7","Hornqvist, McCann score twice in rout of Blue Jackets","Patric Hornqvist and Jared McCann each scored two goals, and the Penguins struck five times in the 2nd period in a 7-2 rout of the Blue Jackets",http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/c7d7c1b7-c7d4-4871-9e7f-e99d6ad3e546/1570329382165/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/c7d7c1b7-c7d4-4871-9e7f-e99d6ad3e546/1570329382165/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/c7d7c1b7-c7d4-4871-9e7f-e99d6ad3e546/1570329382165/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/c7d7c1b7-c7d4-4871-9e7f-e99d6ad3e546/1570329382165/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c7d7c1b7-c7d4-4871-9e7f-e99d6ad3e546/1570329382159/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c7d7c1b7-c7d4-4871-9e7f-e99d6ad3e546/1570329382159/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c7d7c1b7-c7d4-4871-9e7f-e99d6ad3e546/1570329382159/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c7d7c1b7-c7d4-4871-9e7f-e99d6ad3e546/1570329382159/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c7d7c1b7-c7d4-4871-9e7f-e99d6ad3e546/1570329382159/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c7d7c1b7-c7d4-4871-9e7f-e99d6ad3e546/1570329382159/master_wired_web.m3u8,"",""
2019020023,15,12,Extended Highlights,CAR @ WSH,Condensed Game: Hurricanes @ Capitals,Extended highlights of the Carolina Hurricanes at the Washington Capitals,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/ea2076d3-8667-4297-9e9e-90d2eeb0ae00/1570331740176/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/ea2076d3-8667-4297-9e9e-90d2eeb0ae00/1570331740176/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/ea2076d3-8667-4297-9e9e-90d2eeb0ae00/1570331740176/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/ea2076d3-8667-4297-9e9e-90d2eeb0ae00/1570331740176/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/ea2076d3-8667-4297-9e9e-90d2eeb0ae00/1570331740169/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/ea2076d3-8667-4297-9e9e-90d2eeb0ae00/1570331740169/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/ea2076d3-8667-4297-9e9e-90d2eeb0ae00/1570331740169/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/ea2076d3-8667-4297-9e9e-90d2eeb0ae00/1570331740169/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/ea2076d3-8667-4297-9e9e-90d2eeb0ae00/1570331740169/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/ea2076d3-8667-4297-9e9e-90d2eeb0ae00/1570331740169/master_wired_web.m3u8,"",""
2019020023,15,12,Recap,"Recap: CAR 3, WSH 2 - F/OT","Gardiner's OT goal lifts Hurricanes past Capitals","The Hurricanes stormed back from a two-goal deficit and defeated the Capitals on Jake Gardiner's goal in overtime",http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/a75246b1-0c30-44e2-a4f5-ec748c3218b7/1570330820249/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/a75246b1-0c30-44e2-a4f5-ec748c3218b7/1570330820249/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/a75246b1-0c30-44e2-a4f5-ec748c3218b7/1570330820249/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/a75246b1-0c30-44e2-a4f5-ec748c3218b7/1570330820249/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/a75246b1-0c30-44e2-a4f5-ec748c3218b7/1570330820240/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/a75246b1-0c30-44e2-a4f5-ec748c3218b7/1570330820240/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/a75246b1-0c30-44e2-a4f5-ec748c3218b7/1570330820240/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/a75246b1-0c30-44e2-a4f5-ec748c3218b7/1570330820240/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/a75246b1-0c30-44e2-a4f5-ec748c3218b7/1570330820240/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/a75246b1-0c30-44e2-a4f5-ec748c3218b7/1570330820240/master_wired_web.m3u8,"",""
2019020024,19,25,Extended Highlights,DAL @ STL,Condensed Game: Stars @ Blues,Extended highlights of the Dallas Stars at the St. Louis Blues,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/31cdb43b-4ede-4d09-bd46-cf7e61219464/1570334243111/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/31cdb43b-4ede-4d09-bd46-cf7e61219464/1570334243111/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/31cdb43b-4ede-4d09-bd46-cf7e61219464/1570334243111/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/31cdb43b-4ede-4d09-bd46-cf7e61219464/1570334243111/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/31cdb43b-4ede-4d09-bd46-cf7e61219464/1570334243106/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/31cdb43b-4ede-4d09-bd46-cf7e61219464/1570334243106/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/31cdb43b-4ede-4d09-bd46-cf7e61219464/1570334243106/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/31cdb43b-4ede-4d09-bd46-cf7e61219464/1570334243106/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/31cdb43b-4ede-4d09-bd46-cf7e61219464/1570334243106/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/31cdb43b-4ede-4d09-bd46-cf7e61219464/1570334243106/master_wired_web.m3u8,"",""
2019020024,19,25,Recap,"Recap: DAL 2, STL 3","Schenn, Blais help Blues stave off Stars","Brayden Schenn and Sammy Blais each scored in the 3rd period, helping the Blues edge the Stars, 3-2, at home",http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/9715700a-0ffd-45f2-99b7-885906cb74fa/1570334058070/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/9715700a-0ffd-45f2-99b7-885906cb74fa/1570334058070/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/9715700a-0ffd-45f2-99b7-885906cb74fa/1570334058070/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/9715700a-0ffd-45f2-99b7-885906cb74fa/1570334058070/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/9715700a-0ffd-45f2-99b7-885906cb74fa/1570334058062/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/9715700a-0ffd-45f2-99b7-885906cb74fa/1570334058062/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/9715700a-0ffd-45f2-99b7-885906cb74fa/1570334058062/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/9715700a-0ffd-45f2-99b7-885906cb74fa/1570334058062/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/9715700a-0ffd-45f2-99b7-885906cb74fa/1570334058062/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/9715700a-0ffd-45f2-99b7-885906cb74fa/1570334058062/master_wired_web.m3u8,"",""
2019020025,18,17,Extended Highlights,DET @ NSH,Condensed Game: Red Wings @ Predators,Extended highlights of the Detroit Red Wings at the Nashville Predators,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/74cf0cf6-3a22-4b8f-b29f-bb681dcce932/1570335465079/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/74cf0cf6-3a22-4b8f-b29f-bb681dcce932/1570335465079/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/74cf0cf6-3a22-4b8f-b29f-bb681dcce932/1570335465079/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/74cf0cf6-3a22-4b8f-b29f-bb681dcce932/1570335465079/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/74cf0cf6-3a22-4b8f-b29f-bb681dcce932/1570335465074/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/74cf0cf6-3a22-4b8f-b29f-bb681dcce932/1570335465074/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/74cf0cf6-3a22-4b8f-b29f-bb681dcce932/1570335465074/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/74cf0cf6-3a22-4b8f-b29f-bb681dcce932/1570335465074/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/74cf0cf6-3a22-4b8f-b29f-bb681dcce932/1570335465074/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/74cf0cf6-3a22-4b8f-b29f-bb681dcce932/1570335465074/master_wired_web.m3u8,"",""
2019020025,18,17,Recap,"Recap: DET 5, NSH 3","Bertuzzi has four points, Red Wings top Predators",Tyler Bertuzzi collected two goals and two assists to propel the Red Wings to a season-opening 5-3 win against the Predators,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/c5b60c95-aac6-417e-aa56-d966dfa45413/1570334005064/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/c5b60c95-aac6-417e-aa56-d966dfa45413/1570334005064/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/c5b60c95-aac6-417e-aa56-d966dfa45413/1570334005064/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/c5b60c95-aac6-417e-aa56-d966dfa45413/1570334005064/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c5b60c95-aac6-417e-aa56-d966dfa45413/1570334005059/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c5b60c95-aac6-417e-aa56-d966dfa45413/1570334005059/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c5b60c95-aac6-417e-aa56-d966dfa45413/1570334005059/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c5b60c95-aac6-417e-aa56-d966dfa45413/1570334005059/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c5b60c95-aac6-417e-aa56-d966dfa45413/1570334005059/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/c5b60c95-aac6-417e-aa56-d966dfa45413/1570334005059/master_wired_web.m3u8,"",""
2019020026,30,21,Extended Highlights,MIN @ COL,Condensed Game: Wild @ Avalanche,Extended highlights of the Minnesota Wild at the Colorado Avalanche,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/75577155-df90-40a1-838e-3571ac7b5f8a/1570336413873/asset_192k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/75577155-df90-40a1-838e-3571ac7b5f8a/1570336413873/asset_450k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/75577155-df90-40a1-838e-3571ac7b5f8a/1570336413873/asset_1200k.mp4,http://md-akc.med.nhl.com/mp4/nhl/2019/10/06/75577155-df90-40a1-838e-3571ac7b5f8a/1570336413873/asset_1800k.mp4,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/75577155-df90-40a1-838e-3571ac7b5f8a/1570336413868/master_mobile.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/75577155-df90-40a1-838e-3571ac7b5f8a/1570336413868/master_tablet.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/75577155-df90-40a1-838e-3571ac7b5f8a/1570336413868/master_tablet60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/75577155-df90-40a1-838e-3571ac7b5f8a/1570336413868/master_wired.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/75577155-df90-40a1-838e-3571ac7b5f8a/1570336413868/master_wired60.m3u8,http://md-akc.med.nhl.com/hls/nhl/2019/10/06/75577155-df90-40a1-838e-3571ac7b5f8a/1570336413868/master_wired_web.m3u8,"",""
